words	pos	ner
"['@vogueglamGIRL', 'Ah', 'I', 'know', '!', 'She', 'is', 'simply', 'the', 'best', 'in', 'The', 'Sept', 'Issue', '.', 'My', 'boyfriend', ""'s"", 'aunt', 'worked', 'for', 'Anna', 'Wintor', 'in', 'NY', '.']"	['JJ', 'NNP', 'PRP', 'VBP', '.', 'PRP', 'VBZ', 'RB', 'DT', 'JJS', 'IN', 'DT', 'NNP', 'NNP', '.', 'NNP', 'NN', 'POS', 'NN', 'VBD', 'IN', 'NNP', 'NNP', 'IN', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O']
['You', 'gotta', 'let', 'em', 'lick', 'it', 'before', 'they', 'stick', 'it']	['PRP', 'VBP', 'VB', 'PRP', 'VB', 'PRP', 'IN', 'PRP', 'VBP', 'PRP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['There', ""'s"", 'a', 'lot', 'of', 'people', 'showing', 'off', 'their', 'iPhones', 'on', 'facebook', 'today', ',', 'so', '&lt;', 'so', 'is', 'at', 'such', 'a', 'place', ',', 'it', ""'s"", 'really', 'not', 'that', 'interesting', ';o', ')']"	['EX', 'VBZ', 'DT', 'NN', 'IN', 'NNS', 'VBG', 'RP', 'PRP$', 'NNS', 'IN', 'NN', 'NN', ',', 'RB', 'JJ', 'RB', 'VBZ', 'IN', 'PDT', 'DT', 'NN', ',', 'PRP', 'VBZ', 'RB', 'RB', 'IN', 'VBG', 'NN', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@Infamous__Kid', 'lol', 'you', 'always', 'got', 'problems', 'with', 'ur', 'hair', 'you', 'said', 'somethin', 'last', 'time', 'like', 'they', 'didnt', 'cut', 'it', 'right', 'ha']	['NN', 'NN', 'PRP', 'RB', 'VBD', 'NNS', 'IN', 'JJ', 'NN', 'PRP', 'VBD', 'VBN', 'JJ', 'NN', 'IN', 'PRP', 'VBP', 'VBD', 'PRP', 'RB', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['For', 'code', 'I', ""'ve"", 'written', 'since', 'Sept', ""'"", '09', ',', 'the', 'delay', 'between', 'commit', 'to', 'SCM', 'and', 'running', 'on', 'customer', 'hardware', 'has', 'been', 'about', '10', 'days', '.']"	['IN', 'NN', 'PRP', 'VBP', 'VBN', 'IN', 'NNP', 'POS', 'CD', ',', 'DT', 'NN', 'IN', 'NN', 'TO', 'NNP', 'CC', 'VBG', 'IN', 'NN', 'NN', 'VBZ', 'VBN', 'IN', 'CD', 'NNS', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['AND', 'EVERYTHING', 'YOU', 'STAND', 'FOR', ',', 'TURNS', 'ON', 'YOU', 'TO', 'SPITE', 'YOU', '?', 'WHAT', 'HAPPENS', 'WHEN', 'YOU', 'BECOME', 'THE', 'MAIN', 'SOURCE', 'OF', 'HER', 'PAIN', '?']	['CC', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', '.', 'WP', 'VBZ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Yo', 'kids', '!', 'Today', ""'s"", 'ACF', 'Friday', 'Large', 'Group', 'is', 'at', 'PITT', 'University', '!', 'It', ""'s"", 'at', 'Cathedral', 'of', 'Learning', 'G24', 'at', '7pm', '!', 'Be', 'sure', 'to', 'check', 'it', 'out', '!']"	['JJ', 'NNS', '.', 'NN', 'POS', 'NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'IN', 'NNP', 'NNP', '.', 'PRP', 'VBZ', 'IN', 'NNP', 'IN', 'NNP', 'NNP', 'IN', 'CD', '.', 'VB', 'JJ', 'TO', 'VB', 'PRP', 'RP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@WALuvsKatStacks', ':', 'Ah', ',', 'i', 'asked', 'for', 'a', 'follow', 'back', '-', 'when', 'i', 'already', 'hadd', 'one', 'so', 'they', 'call', 'me', 'thirsty', 'lmao', '?', 'Fck', 'you', '#teamkatstacksbitch', '...']	['JJ', 'NNS', ':', 'NNP', ',', 'NN', 'VBD', 'IN', 'DT', 'JJ', 'RB', ':', 'WRB', 'NN', 'RB', 'VB', 'CD', 'IN', 'PRP', 'VBP', 'PRP', 'JJ', 'NN', '.', 'NNP', 'PRP', 'VBP', ':']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
[':(', 'RT', '@themaine', 'Who', 'is', 'coming', 'to', 'the', 'show', 'tomorrow', 'in', 'Hawaii', '?']	['JJ', 'NNP', 'NN', 'NNP', 'VBZ', 'VBG', 'TO', 'DT', 'NN', 'NN', 'IN', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O']
['chinese', 'food', '..', 'stayin', 'in', 'for', 'tonight', 'but', 'goin', 'to', 'the', 'archery', 'range', 'either', 'tomorrow', 'or', 'sunday']	['JJ', 'NN', 'NNP', 'NN', 'IN', 'IN', 'NN', 'CC', 'NN', 'TO', 'DT', 'NN', 'NN', 'CC', 'NN', 'CC', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@Strigy', 'got', 'mine', 'in', 'bbt', 'aintree', 'today', '.', 'Played', 'table', 'tennis', 'on', 'it', 'in', 'store', '!', 'V', 'impressed', '.', 'Did', 'you', 'get', 'analogue', 'controller', '2', '?']	['NN', 'VBD', 'JJ', 'IN', 'JJ', 'JJ', 'NN', '.', 'NNP', 'NN', 'NN', 'IN', 'PRP', 'IN', 'NN', '.', 'NNP', 'VBD', '.', 'NNP', 'PRP', 'VB', 'JJ', 'NN', 'CD', '.']	['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@Luq_Combs', ':', 'Funniest', 'thing', 'I', 'heard', 'this', 'week', '.', 'Wingo', 'tellin', 'me', 'and', 'wood', '.', '""', 'I', ""'m"", 'scared', '""', '#pow#pow#pow@Cowboy_Wingo']"	['NNP', 'NNS', ':', 'JJS', 'NN', 'PRP', 'VBD', 'DT', 'NN', '.', 'NNP', 'IN', 'PRP', 'CC', 'NN', '.', 'NN', 'PRP', 'VBP', 'JJ', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Today', ""'s"", 'cheer', 'went', 'from', 'awful', 'to', 'awesome', 'from', 'the', 'moment', 'I', 'realized', 'I', 'did', 'not', 'have', 'class', 'today', '.']"	['NN', 'POS', 'NN', 'VBD', 'IN', 'JJ', 'TO', 'VB', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'PRP', 'VBD', 'RB', 'VB', 'NN', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Time', 'Warner', 'Cable', 'Boycotting', 'Epix', 'Movie', 'Channel', 'Because', 'It', 'Did', 'A', 'Deal', 'With', 'Netflix', 'http://dlvr.it/5RgcL']	['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'PRP', 'VBZ', 'DT', 'NN', 'IN', 'NNP', 'NN']	['B-corporation', 'I-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O']
['Fresh', 'out', 'the', 'psych', 'ward', 'today']	['JJ', 'IN', 'DT', 'NN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O']
['Today', 'was', 'awesome', ',', 'I', 'finally', 'get', 'to', 'relax', ':)']	['NN', 'VBD', 'JJ', ',', 'PRP', 'RB', 'VB', 'TO', 'VB', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['My', '#twitter', 'age', 'is', '458', 'days', '0', 'hours', '3', 'minutes', '49', 'seconds', '.', 'Find', 'out', 'yours', 'at', 'http://twitter.seocoder.org/', '#twittertime']	['PRP$', 'NN', 'NN', 'VBZ', 'CD', 'NNS', 'CD', 'NNS', 'CD', 'NNS', 'CD', 'NNS', '.', 'VB', 'RP', 'NNS', 'IN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['What', 'is', 'it', 'with', 'people', 'and', 'punctuality', '?', 'I', 'used', 'to', 'be', 'that', 'guy', 'and', 'honestly', ',', 'it', ""'s"", 'a', 'haze', 'now', '.', 'Just', 'be', 'on', 'time', '.', 'It', ""'s"", 'not', 'like', 'its', 'a', 'surprise', '.']"	['WP', 'VBZ', 'PRP', 'IN', 'NNS', 'CC', 'NN', '.', 'PRP', 'VBD', 'TO', 'VB', 'IN', 'NN', 'CC', 'RB', ',', 'PRP', 'VBZ', 'DT', 'NN', 'RB', '.', 'RB', 'VB', 'IN', 'NN', '.', 'PRP', 'VBZ', 'RB', 'IN', 'PRP$', 'DT', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['After', 'I', 'pet', 'a', 'kitten', 'on', 'JFK', ',', 'the', 'owners', 'informed', 'me', 'it', ""'s"", ""'"", 'double-pawed', ""'"", '(', 'polydactyl)', ',', 'which', 'is', '""', 'a', 'form', 'of', 'retardation', 'in', 'the', 'animal', 'kingdom', '""']"	"['IN', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'NNP', ',', 'DT', 'NNS', 'VBD', 'PRP', 'PRP', 'VBZ', ""''"", 'JJ', 'POS', '(', 'NN', ',', 'WDT', 'VBZ', 'PDT', 'DT', 'NN', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Soulja', 'Boy', '|', 'TheDeAndreWay', '.', 'com', '-', 'The', 'DeAndre', 'Way', 'in', 'stores', 'Nov', '.', '2', ',', '2010', 'http://t.co/woAiLlZ', 'via', '@SouljaBoy']	['NNP', 'NNP', 'NNP', 'NNP', '.', 'NN', ':', 'DT', 'NNP', 'NNP', 'IN', 'NNS', 'NNP', '.', 'CD', ',', 'CD', 'NN', 'IN', 'NN']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['About', 'online', 'dietician', ':', 'A', 'thinner', 'stool', 'than', 'usual', 'can', 'be', 'identified', 'and', 'removed', 'before', 'they', 'get', 'are', '2', 'weeks', 'ago', 'J', '...', 'http://bit.ly/cYGBdz']	['IN', 'JJ', 'NN', ':', 'DT', 'NN', 'NN', 'IN', 'JJ', 'MD', 'VB', 'VBN', 'CC', 'VBN', 'IN', 'PRP', 'VBP', 'VBP', 'CD', 'NNS', 'RB', 'NNP', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@RMBWilliams', ':', 'Here', 'in', 'DC', '!', 'About', 'to', 'get', 'some', 'rest', '!', 'Looking', 'forward', 'to', 'tonight', '!', 'Yes-sir', '!']	['JJ', 'NNS', ':', 'RB', 'IN', 'NNP', '.', 'IN', 'TO', 'VB', 'DT', 'NN', '.', 'VBG', 'RB', 'TO', 'VB', '.', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@twitter', ':', '#AskEv', 'your', 'big', 'questions', 'about', 'the', 'new', 'Twitter', '.', 'com', 'today', 'at', '1pm', 'PST', '.', ""'ll"", 'be', 'responding', 'from', 'his', 'own', 'account', '(@ev)', '.', 'Make', '...']"	['JJ', 'NN', ':', 'VB', 'PRP$', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NNP', '.', 'NN', 'NN', 'IN', 'CD', 'NNP', '.', 'MD', 'VB', 'VBG', 'IN', 'PRP$', 'JJ', 'NN', 'NNP', '.', 'NNP', ':']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['I', 'need', 'a', 'syringe', 'of', 'anything', 'you', 'want', 'but', 'which', 'will', 'switch', 'me', 'off', 'till', 'tomorrow', 'noon', ',', 'anyone', '??']	['PRP', 'VBP', 'DT', 'NN', 'IN', 'NN', 'PRP', 'VBP', 'CC', 'WDT', 'MD', 'VB', 'PRP', 'RP', 'NN', 'NN', 'NN', ',', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@high_n_fly', ':', '#FACT', 'when', 'you', 'are', 'comfortable', 'with', 'yourself', 'nothing', 'else', 'matters', 'nobody', 'can', 'tell', 'you', 'about', 'yourself', '#HnF']	['NNP', 'NN', ':', 'NN', 'WRB', 'PRP', 'VBP', 'JJ', 'IN', 'PRP', 'NN', 'JJ', 'NNS', 'NN', 'MD', 'VB', 'PRP', 'IN', 'PRP', 'VBP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Lindsay', 'Lohan', 'allegedly', 'failed', 'her', 'drug', 'test', '.', 'So', 'not', 'fetch', '.', 'Quick', ',', 'let', ""'s"", 'all', 'put', 'on', 'our', 'shocked', 'faces', 'that', '23', 'days', 'of', 'rehab', 'did', ""n't"", 'work', '!']"	['NNP', 'NNP', 'RB', 'VBD', 'PRP', 'NN', 'NN', '.', 'RB', 'RB', 'VB', '.', 'NNP', ',', 'VB', 'POS', 'DT', 'VBD', 'IN', 'PRP$', 'JJ', 'VBZ', 'IN', 'CD', 'NNS', 'IN', 'NN', 'VBD', 'RB', 'NN', '.']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['I', 'remember', 'when', 'you', 'all', 'were', 'thiiis', 'big', ',', 'you', 'know', '?']	['PRP', 'VBP', 'WRB', 'PRP', 'DT', 'VBD', 'JJ', 'JJ', ',', 'PRP', 'VBP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['I', 'have', 'a', 'strong', 'hunch', 'Adam', 'will', 'be', 'a', 'story', 'on', 'TMZ', 'tonight', '.', 'Gulp', '.']	['PRP', 'VBP', 'DT', 'JJ', 'NN', 'NNP', 'MD', 'VB', 'DT', 'NN', 'IN', 'NNP', 'NN', '.', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'O', 'O', 'O', 'O']
['WEDNESDAY', 'NITES', 'WE', 'CRANK', 'IT', 'UP', 'AT', 'VISIONS', 'LOUNGE', '!!!!!', '18+', 'NO', 'COLLEGE', 'ID', 'NEEDED', '!', 'LADIES', 'FREE', 'B4', '11PM', '!', 'VISIONS', 'LOUNGE', '(', '247', '1ST', 'AVE', 'HKY', ')']	['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'CD', 'NNP', 'NNP', 'NNP', 'NNP', '.', 'NNP', 'NNP', 'NNP', 'CD', '.', 'NNP', 'NNP', '(', 'CD', 'CD', 'NNP', 'NNP', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O']
['@angelportugues', 'LMAO', '!', 'When', 'is', 'tht', 'one', 'day', '?:', 'P']	['NNS', 'NNP', '.', 'WRB', 'VBZ', 'JJ', 'CD', 'NN', 'VBZ', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@PLLGirls', ':', 'Episodes', '1-10', 'of', 'Pretty', 'Little', 'Liars', 'will', 'air', 'in', 'the', 'UK', 'on', 'October', '18', '!']	['NNP', 'NNS', ':', 'NNP', 'CD', 'IN', 'NNP', 'NNP', 'NNP', 'MD', 'VB', 'IN', 'DT', 'NNP', 'IN', 'NNP', 'CD', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O']
['@Loserface_Laura', 'when', 'mike', 'lets', 'me', 'know', ',', 'I', 'will', 'let', 'you', 'know', '.', 'I', 'mean', 'everyone', 'might', 'just', 'switch', 'out', 'a', 'lot', '.']	['NN', 'WRB', 'NN', 'VBZ', 'PRP', 'VB', ',', 'PRP', 'MD', 'VB', 'PRP', 'VB', '.', 'PRP', 'VBP', 'NN', 'MD', 'RB', 'VB', 'RP', 'DT', 'NN', '.']	['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Such', 'a', 'shiny', 'morning', '!!!', 'Love', 'It', '.', 'Anyways', ',', 'today', 'will', 'be', 'very', 'busy', '!']	['JJ', 'DT', 'JJ', 'NN', 'NN', 'NNP', 'PRP', '.', 'NNP', ',', 'NN', 'MD', 'VB', 'RB', 'JJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@BornThisWayBaby', 'thankk', 'yhuu', '#monsterlove', 'u', 'just', 'made', 'my', 'day', ':D']	['NN', 'NN', 'NN', 'NNP', 'NN', 'RB', 'VBN', 'PRP$', 'NN', 'VB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Why', 'hate', 'on', 'somebody', 'for', 'doing', 'well', 'when', 'you', 'can', 'simply', 'say', 'great', 'job', 'and', 'move', 'on', '..', '[Haters', 'u', 'can', 'kill', 'yourself', ']', 'cuz', 'ur', 'losers']	['WRB', 'NN', 'IN', 'NN', 'IN', 'VBG', 'RB', 'WRB', 'PRP', 'MD', 'RB', 'VB', 'JJ', 'NN', 'CC', 'VB', 'IN', 'JJ', 'NNS', 'VBP', 'MD', 'VB', 'PRP', 'JJ', 'NN', 'JJ', 'NNS']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['If', 'you', 'are', 'staying', 'in', 'Gainesville', ',', 'come', 'check', 'out', 'Costa', 'Lounge', 'TONIGHT', '!', 'Say', 'you', 'are', 'with', 'salsa', 'caliente', 'and', 'get', 'in', '...', 'http://fb.me/FZVzm8H9']	['IN', 'PRP', 'VBP', 'VBG', 'IN', 'NNP', ',', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.', 'NNP', 'PRP', 'VBP', 'IN', 'JJ', 'NN', 'CC', 'VB', 'IN', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O']
['@jackjohnson', 'where', 'can', 'I', 'get', 'the', 'official', 'set', 'list', 'to', 'the', 'show', 'at', 'Berkeley', 'in', 'Oct', '6th', '?!']	['NN', 'WRB', 'MD', 'PRP', 'VB', 'DT', 'JJ', 'NN', 'NN', 'TO', 'DT', 'NN', 'IN', 'NNP', 'IN', 'NNP', 'CD', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O']
['Check', 'this', 'video', 'out', '--', 'Three', 'Days', 'Grace', '-', 'Break', '(', 'Official', 'Music', 'Video', ')', '[', 'HQ', ']', 'http://t.co/GOwCLQJ', 'via', '@youtube']	['VB', 'DT', 'NN', 'RP', ':', 'CD', 'NNPS', 'NNP', ':', 'NNP', '(', 'NNP', 'NNP', 'NNP', ')', 'VBP', 'NNP', 'NNP', 'NN', 'IN', 'NN']	['O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Haha', 'I', 'seen', 'a', 'ped', 'egg', 'called', 'a', 'foot', 'cheese', 'grater', 'today', '.', 'I', 'found', 'it', 'proper', 'hilarious', 'xD']	['NNP', 'PRP', 'VBN', 'DT', 'JJ', 'NN', 'VBD', 'DT', 'NN', 'NN', 'NN', 'NN', '.', 'PRP', 'VBD', 'PRP', 'VBZ', 'JJ', 'NNS']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['friday', 'night', 'missions', 'iguess', '!']	['JJ', 'NN', 'NNS', 'NN', '.']	['O', 'O', 'O', 'O', 'O']
"['Just', 'got', 'home', 'from', 'school', '.', ':D', 'it', ""'s"", 'friday', 'guys', '!,']"	['RB', 'VBD', 'NN', 'IN', 'NN', '.', 'VB', 'PRP', 'VBZ', 'JJ', 'NNS', 'VBP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ohy22SD', 'Hopefully', 'the', 'Force', 'will', 'be', 'VERY', 'strong', 'with', 'the', '#Padres', 'tonight', '.', 'We', 'NEED', 'a', 'win', '.', '#ScoreSomeRuns']	['NN', 'NNP', 'DT', 'NNP', 'MD', 'VB', 'RB', 'JJ', 'IN', 'DT', 'NNS', 'RB', '.', 'PRP', 'VBP', 'DT', 'NN', '.', 'VB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'before', 'we', 'start', ',', 'how', 'old', 'are', 'you', '?', 'HER', ':', 'I', ""'m"", '15', '..', 'old', 'enough', '!........', '#FindTheNearestExit']"	['NN', 'IN', 'PRP', 'VBP', ',', 'WRB', 'JJ', 'VBP', 'PRP', '.', 'PRP', ':', 'PRP', 'VBP', 'CD', 'JJ', 'JJ', 'RB', 'JJ', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@ericjohnsalut', '""', 'Good', 'Morning', '!', 'Have', 'a', 'pleasant', 'and', 'happy', 'day', '!""', 'http://dlvr.it/5Rh4w']"	['NNP', 'NNP', 'NNP', 'NNP', 'NN', '.', 'VBP', 'DT', 'NN', 'CC', 'JJ', 'NN', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['when', 'did', '@thecodysimpson', 'last', 'tweet', ',?', ';)']	['WRB', 'VBD', 'NNP', 'JJ', 'NN', 'VBD', 'NNS']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['@JoshRamsayArmy', 'Kay', 'sorry', '...', 'Well', 'my', 'dad', 'lest', 'when', 'i', 'was', '3', '.', 'He', 'has', 'issues', '.', 'He', 'held', 'a', 'knife', 'at', 'mom', '.', 'I', 'can', 'STILL', 'remember', 'that', '...', '=/']	['NN', 'NNP', 'NN', ':', 'NNP', 'PRP$', 'NN', 'JJS', 'WRB', 'NN', 'VBD', 'CD', '.', 'PRP', 'VBZ', 'NNS', '.', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'NN', '.', 'PRP', 'MD', 'VB', 'VB', 'DT', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['OH', ':', 'Power', 'nap', '.', 'I', 'need', 'it', '.', 'Its', 'been', 'a', 'stressful', 'week', '.', ""I'm"", 'excited', 'for', 'xmas', ',', 'haha', '.', 'Goodnight', '.', ':)', 'http://bit.ly/9fQGkC']"	['NN', ':', 'NNP', 'IN', '.', 'PRP', 'VBP', 'PRP', '.', 'PRP$', 'VBN', 'DT', 'JJ', 'NN', '.', 'NNP', 'VBD', 'IN', 'NNP', ',', 'NN', '.', 'NNP', '.', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
